"ID","Adoption","Died","Euthanasia","Return_to_owner","Transfer"
"9057",0.644,0,0,0.048,0.308
"9058",0.97,0,0,0.03,0
"9059",0.004,0,0,0,0.996
"9060",0.24,0,0,0.76,0
"9061",0.064,0,0.052,0.028,0.856
"9062",0.898,0,0,0.102,0
"9063",0.994,0,0,0,0.006
"9064",0.668,0,0,0.058,0.274
"9065",0.304,0,0.126,0.136,0.434
"9066",0.03,0,0,0,0.97
"9067",0.278,0.002,0.094,0.122,0.504
"9068",0.02,0,0,0.328,0.652
"9069",0.072,0,0.274,0.106,0.548
"9070",0.024,0,0.408,0.048,0.52
"9071",0.216,0,0,0.784,0
"9072",0.252,0,0,0.748,0
"9073",1,0,0,0,0
"9074",0.632,0,0,0.062,0.306
"9075",0.11,0,0,0.004,0.886
"9076",0.934,0,0,0,0.066
"9077",0,0,0,0,1
"9078",0.052,0,0,0,0.948
"9079",0.996,0,0,0,0.004
"9080",0.996,0,0,0,0.004
"9081",0,0,0,0,1
"9082",0.996,0,0,0,0.004
"9083",0.306,0,0,0.694,0
"9084",0.846,0,0,0.126,0.028
"9085",0.932,0,0,0.05,0.018
"9086",0.066,0,0,0.202,0.732
"9087",0.994,0,0,0,0.006
"9088",0.996,0,0,0,0.004
"9089",0.152,0,0,0.846,0.002
"9090",0.684,0,0,0,0.316
"9091",0.994,0,0,0,0.006
"9092",0.018,0,0.01,0.89,0.082
"9093",0.798,0,0,0.07,0.132
"9094",1,0,0,0,0
"9095",0.04,0,0.008,0.824,0.128
"9096",0.966,0,0,0.034,0
"9097",0.996,0,0,0,0.004
"9098",0.02,0,0,0,0.98
"9099",0,0,0,0,1
"9100",0.996,0,0,0,0.004
"9101",0.978,0,0,0.022,0
"9102",0.232,0,0.002,0.018,0.748
"9103",0.888,0,0,0,0.112
"9104",0.966,0,0,0.034,0
"9105",0.908,0,0,0.092,0
"9106",0.962,0,0,0.038,0
"9107",0,0,0,0,1
"9108",0.732,0,0.036,0.214,0.018
"9109",0.002,0,0,0,0.998
"9110",0.996,0,0,0,0.004
"9111",0.958,0,0,0.042,0
"9112",0.978,0,0,0.022,0
"9113",0.686,0,0,0.038,0.276
"9114",0.876,0,0,0.028,0.096
"9115",0.996,0,0,0,0.004
"9116",0.904,0,0,0.028,0.068
"9117",0.21,0,0,0.756,0.034
"9118",0.692,0.002,0,0.06,0.246
"9119",0.036,0,0,0,0.964
"9120",0.838,0,0,0.134,0.028
"9121",0.984,0,0,0.008,0.008
"9122",0.994,0,0,0.004,0.002
"9123",0,0,0,0,1
"9124",0.046,0,0,0,0.954
"9125",0.996,0,0,0,0.004
"9126",0.034,0,0.03,0.004,0.932
"9127",0.974,0,0,0.022,0.004
"9128",0,0,0,0,1
"9129",0.17,0,0,0.828,0.002
"9130",0.056,0,0,0,0.944
"9131",0,0,0.012,0,0.988
"9132",0.81,0,0.05,0.108,0.032
"9133",0.932,0,0,0,0.068
"9134",0.89,0,0,0.06,0.05
"9135",0.198,0,0,0.786,0.016
"9136",0.966,0,0,0,0.034
"9137",0,0,0,0,1
"9138",0.256,0,0,0.744,0
"9139",0,0.01,0,0,0.99
"9140",0.994,0,0,0.002,0.004
"9141",0.97,0,0,0.03,0
"9142",0.018,0,0.03,0.858,0.094
"9143",0,0,0,0,1
"9144",0.004,0,0.002,0,0.994
"9145",0.036,0,0.04,0.776,0.148
"9146",0.188,0,0,0.812,0
"9147",0.384,0,0.002,0.07,0.544
"9148",0.85,0.004,0.046,0.088,0.012
"9149",0.07,0,0,0.034,0.896
"9150",0,0,0,0,1
"9151",0.444,0,0,0.556,0
"9152",0.894,0,0.002,0.074,0.03
"9153",0.996,0,0,0,0.004
"9154",0,0,0,0,1
"9155",0.106,0,0,0,0.894
"9156",0,0,0,0,1
"9157",0,0.002,0.08,0,0.918
"9158",0.882,0,0,0.006,0.112
"9159",0.944,0,0,0,0.056
"9160",0.972,0,0,0,0.028
"9161",0,0,0,0,1
"9162",0.952,0,0,0,0.048
"9163",0.078,0,0,0.002,0.92
"9164",0.182,0.008,0,0,0.81
"9165",0.056,0,0,0,0.944
"9166",0.004,0,0,0,0.996
"9167",0.444,0,0,0.556,0
"9168",0.996,0,0,0,0.004
"9169",0.97,0,0,0.03,0
"9170",0.152,0,0,0.846,0.002
"9171",0,0,0,0,1
"9172",0.91,0,0,0.09,0
"9173",0,0,0.002,0,0.998
"9174",0.994,0,0,0,0.006
"9175",0.86,0,0,0.074,0.066
"9176",0.426,0,0,0.574,0
"9177",0,0,0,0,1
"9178",0,0,0.006,0.002,0.992
"9179",0.972,0,0,0,0.028
"9180",0.98,0,0,0.02,0
"9181",0.996,0,0,0,0.004
"9182",0.192,0,0,0.808,0
"9183",0.532,0,0,0.008,0.46
"9184",0.072,0,0,0.006,0.922
"9185",0.738,0,0,0.168,0.094
"9186",0.88,0,0,0,0.12
"9187",0.996,0,0,0,0.004
"9188",0.17,0.004,0.002,0.008,0.816
"9189",0.012,0,0.692,0.082,0.214
"9190",0.996,0,0,0,0.004
"9191",1,0,0,0,0
"9192",0,0,0,0,1
"9193",0.994,0,0,0,0.006
"9194",0.946,0,0,0,0.054
"9195",0,0,0,0,1
"9196",0.246,0,0,0.732,0.022
"9197",0.646,0,0,0.002,0.352
"9198",1,0,0,0,0
"9199",0.996,0,0,0,0.004
"9200",1,0,0,0,0
"9201",0.116,0.002,0.02,0.002,0.86
"9202",0.79,0,0.024,0.092,0.094
"9203",0,0,0,0,1
"9204",0.164,0,0,0.836,0
"9205",0.044,0,0.032,0.856,0.068
"9206",0.81,0,0.05,0.108,0.032
"9207",1,0,0,0,0
"9208",0,0,0,0,1
"9209",0.216,0,0,0.784,0
"9210",0.004,0,0,0,0.996
"9211",0.994,0,0,0,0.006
"9212",0.966,0,0,0.034,0
"9213",0,0,0,0.008,0.992
"9214",0.906,0,0,0,0.094
"9215",0.188,0,0,0,0.812
"9216",0.912,0,0,0.088,0
"9217",0.856,0,0,0.014,0.13
"9218",0.036,0,0,0,0.964
"9219",0.996,0,0,0,0.004
"9220",0.142,0,0,0.852,0.006
"9221",0.062,0,0,0.792,0.146
"9222",0.032,0,0.058,0,0.91
"9223",0.936,0,0,0,0.064
"9224",0.02,0,0,0.628,0.352
"9225",0.07,0,0.018,0,0.912
"9226",0.096,0,0.002,0.176,0.726
"9227",0.892,0,0,0.108,0
"9228",0.884,0,0,0,0.116
"9229",0.934,0,0,0,0.066
"9230",0,0,0,0,1
"9231",0.002,0,0,0,0.998
"9232",0.004,0,0,0,0.996
"9233",0.17,0,0,0.824,0.006
"9234",1,0,0,0,0
"9235",0.052,0,0,0.376,0.572
"9236",0.894,0,0,0.106,0
"9237",0.828,0,0,0,0.172
"9238",0.876,0,0,0.124,0
"9239",0.056,0,0,0,0.944
"9240",0.044,0,0.018,0.064,0.874
"9241",0.092,0,0,0.002,0.906
"9242",0.932,0,0,0,0.068
"9243",1,0,0,0,0
"9244",0.996,0,0,0,0.004
"9245",0,0,0,0,1
"9246",0.996,0,0,0,0.004
"9247",0.426,0,0,0.574,0
"9248",0.164,0,0,0.832,0.004
"9249",0.216,0,0,0.784,0
"9250",0.816,0,0,0.002,0.182
"9251",0,0,0,0,1
"9252",0.996,0,0,0,0.004
"9253",0.538,0,0,0.004,0.458
"9254",0,0,0,0,1
"9255",0.76,0,0,0,0.24
"9256",0.002,0,0,0.068,0.93
"9257",0.932,0,0,0,0.068
"9258",1,0,0,0,0
"9259",0.01,0.01,0.042,0,0.938
"9260",0,0,0,0,1
"9261",0.17,0,0,0.828,0.002
"9262",0.022,0,0.08,0.46,0.438
"9263",0.978,0,0,0.022,0
"9264",0.824,0,0,0,0.176
"9265",0.996,0,0,0,0.004
"9266",1,0,0,0,0
"9267",0,0,0,0,1
"9268",0.068,0,0.002,0.104,0.826
"9269",0.932,0,0,0,0.068
"9270",0.976,0,0,0.024,0
"9271",0.932,0,0,0,0.068
"9272",0,0,0,0,1
"9273",0,0,0,0,1
"9274",1,0,0,0,0
"9275",0.968,0,0,0.032,0
"9276",0.996,0,0,0,0.004
"9277",0.892,0,0,0.108,0
"9278",0.992,0,0,0,0.008
"9279",0.874,0.002,0.024,0.062,0.038
"9280",0.962,0,0,0.036,0.002
"9281",0.996,0,0,0,0.004
"9282",0.876,0,0,0.124,0
"9283",0.99,0,0,0,0.01
"9284",0.306,0,0,0.694,0
"9285",0.72,0,0,0.042,0.238
"9286",0.056,0,0.006,0.27,0.668
"9287",0.912,0,0,0,0.088
"9288",0.188,0,0,0.812,0
"9289",0.034,0.008,0.004,0,0.954
"9290",0.216,0,0,0.784,0
"9291",0.374,0,0,0.626,0
"9292",0.212,0,0,0.788,0
"9293",1,0,0,0,0
"9294",0.19,0,0,0.762,0.048
"9295",0.992,0,0,0,0.008
"9296",0.996,0,0,0,0.004
"9297",0,0.002,0,0,0.998
"9298",1,0,0,0,0
"9299",0.008,0,0.582,0.026,0.384
"9300",0,0,0,0,1
"9301",0.996,0,0,0,0.004
"9302",0.19,0,0.042,0.766,0.002
"9303",0.698,0,0,0.058,0.244
"9304",0.992,0,0,0,0.008
"9305",0.066,0,0.102,0.074,0.758
"9306",0.004,0,0,0,0.996
"9307",0.986,0,0,0.01,0.004
"9308",0.444,0,0,0.556,0
"9309",0.444,0,0,0.556,0
"9310",0,0,0,0,1
"9311",0.864,0,0,0.06,0.076
"9312",0.052,0,0,0,0.948
"9313",0.016,0,0.328,0.064,0.592
"9314",0.306,0,0,0.694,0
"9315",0.976,0,0,0.024,0
"9316",0.026,0,0.002,0,0.972
"9317",0.21,0,0,0.79,0
"9318",0.012,0,0.006,0,0.982
"9319",0.928,0,0,0.044,0.028
"9320",0.912,0,0,0,0.088
"9321",0.974,0,0,0.026,0
"9322",0.876,0,0,0.124,0
"9323",0.71,0,0.018,0.132,0.14
"9324",0.02,0,0.02,0.626,0.334
"9325",0.996,0,0,0,0.004
"9326",0.156,0,0,0.844,0
"9327",0.966,0,0,0.034,0
"9328",0.974,0,0,0.026,0
"9329",0.336,0,0,0.662,0.002
"9330",0.958,0,0,0.042,0
"9331",0.736,0,0,0.16,0.104
"9332",0.088,0,0,0,0.912
"9333",0,0,0,0,1
"9334",0.224,0,0.12,0.07,0.586
"9335",0.966,0,0,0.034,0
"9336",0.966,0,0,0.034,0
"9337",0.958,0,0,0.042,0
"9338",0.964,0,0,0,0.036
"9339",0.042,0,0.002,0.02,0.936
"9340",0.966,0,0,0.034,0
"9341",0.058,0,0.002,0.1,0.84
"9342",1,0,0,0,0
"9343",0.936,0,0,0.002,0.062
"9344",0.418,0,0,0.582,0
"9345",0.996,0,0,0,0.004
"9346",0.056,0,0,0,0.944
"9347",0.16,0,0,0.84,0
"9348",0.004,0,0,0,0.996
"9349",0.222,0,0,0.778,0
"9350",0.05,0,0,0,0.95
"9351",0.962,0,0,0.036,0.002
"9352",0.11,0,0,0,0.89
"9353",1,0,0,0,0
"9354",0.762,0,0,0.236,0.002
"9355",0.994,0,0,0,0.006
"9356",0.09,0,0,0.004,0.906
"9357",0.978,0,0,0.022,0
"9358",0.958,0,0,0.042,0
"9359",0.032,0,0.09,0.018,0.86
"9360",0,0,0,0,1
"9361",0.03,0,0.556,0.02,0.394
"9362",0.88,0,0,0.12,0
"9363",0.058,0,0,0,0.942
"9364",0.996,0,0,0,0.004
"9365",0.216,0,0,0.784,0
"9366",0.902,0,0,0.086,0.012
"9367",0.004,0,0.006,0,0.99
"9368",0.974,0,0,0.004,0.022
"9369",0.832,0,0.002,0,0.166
"9370",0.016,0,0.338,0.012,0.634
"9371",0.052,0,0,0.376,0.572
"9372",0.014,0.008,0.528,0.03,0.42
"9373",0.996,0,0,0,0.004
"9374",0,0,0,0,1
"9375",0.936,0,0,0.062,0.002
"9376",0.892,0,0,0.108,0
"9377",0.892,0,0,0.02,0.088
"9378",0.056,0,0,0.594,0.35
"9379",0.904,0,0,0,0.096
"9380",0.984,0,0,0,0.016
"9381",0.1,0,0.066,0.002,0.832
"9382",0.966,0,0,0.034,0
"9383",0.024,0,0.004,0.406,0.566
"9384",0.884,0,0,0,0.116
"9385",0.902,0,0,0.086,0.012
"9386",0.492,0,0,0.508,0
"9387",0.902,0,0.002,0.002,0.094
"9388",0.938,0,0,0,0.062
"9389",0.016,0,0.29,0.036,0.658
"9390",0.978,0,0,0.022,0
"9391",0.496,0,0,0.008,0.496
"9392",0.17,0.01,0.01,0.032,0.778
"9393",0.972,0,0,0.028,0
"9394",0,0,0,0,1
"9395",0.998,0,0,0,0.002
"9396",0.076,0,0.006,0.412,0.506
"9397",0.936,0,0,0,0.064
"9398",0.996,0,0,0,0.004
"9399",0.966,0,0,0.034,0
"9400",0.996,0,0,0,0.004
"9401",0,0,0,0,1
"9402",0.962,0,0,0.038,0
"9403",0.97,0,0,0.03,0
"9404",0.9,0,0,0.07,0.03
"9405",0.992,0,0,0,0.008
"9406",0.732,0,0,0,0.268
"9407",0.792,0,0.04,0.128,0.04
"9408",0.972,0,0,0.028,0
"9409",0.996,0,0,0,0.004
"9410",0.166,0,0,0.834,0
"9411",0,0,0,0,1
"9412",0.154,0,0,0,0.846
"9413",0.802,0,0,0.084,0.114
"9414",0.996,0,0,0,0.004
"9415",0.036,0,0,0,0.964
"9416",0.084,0,0.038,0.202,0.676
"9417",0.194,0,0,0.762,0.044
"9418",0.996,0,0,0,0.004
"9419",0.996,0,0,0.004,0
"9420",1,0,0,0,0
"9421",0.774,0,0,0,0.226
"9422",0.052,0,0,0.376,0.572
"9423",0.194,0,0,0.804,0.002
"9424",0.97,0,0,0.03,0
"9425",0,0,0,0,1
"9426",0.972,0,0,0.028,0
"9427",0.996,0,0,0,0.004
"9428",0.058,0,0,0.568,0.374
"9429",0,0,0,0,1
"9430",0.97,0,0,0.03,0
"9431",0.064,0,0,0.626,0.31
"9432",0.074,0,0,0.006,0.92
"9433",0.426,0,0,0.574,0
"9434",0.02,0.002,0.024,0,0.954
"9435",0.974,0,0,0.026,0
"9436",0.258,0,0.168,0.074,0.5
"9437",0,0,0,0,1
"9438",1,0,0,0,0
"9439",0.976,0,0,0.024,0
"9440",0.476,0,0,0.016,0.508
"9441",0,0,0,0,1
"9442",0.036,0.006,0.436,0.02,0.502
"9443",0.996,0,0,0,0.004
"9444",0.972,0,0,0.028,0
"9445",0.052,0,0,0.616,0.332
"9446",0.492,0,0,0.508,0
"9447",0.97,0,0,0.03,0
"9448",0.978,0,0,0.022,0
"9449",0.006,0,0,0.004,0.99
"9450",0.996,0,0,0,0.004
"9451",0.644,0,0,0.072,0.284
"9452",0.336,0,0,0.662,0.002
"9453",0.022,0,0,0.324,0.654
"9454",0.264,0,0.004,0.73,0.002
"9455",0.966,0,0,0.034,0
"9456",0.77,0,0.002,0.064,0.164
"9457",0,0,0,0,1
"9458",0.878,0,0,0,0.122
"9459",0.684,0,0.106,0.11,0.1
"9460",0.966,0,0,0.034,0
"9461",0.02,0,0.002,0.788,0.19
"9462",0.876,0.002,0.02,0.05,0.052
"9463",0.412,0,0,0.588,0
"9464",0.062,0,0,0.248,0.69
"9465",0.996,0,0,0,0.004
"9466",0.002,0,0,0.004,0.994
"9467",0.984,0,0,0.016,0
"9468",0.962,0,0,0,0.038
"9469",0.048,0,0.032,0.898,0.022
"9470",0,0,0,0,1
"9471",0.76,0,0,0,0.24
"9472",0.756,0,0.012,0.144,0.088
"9473",0.128,0,0,0.872,0
"9474",0,0.008,0,0,0.992
"9475",0.094,0,0.02,0,0.886
"9476",0.438,0,0.052,0.076,0.434
"9477",0.864,0,0,0.064,0.072
"9478",0.622,0,0.088,0.026,0.264
"9479",0.886,0,0,0.024,0.09
"9480",0.904,0,0,0,0.096
"9481",0,0,0,0,1
"9482",0.154,0,0,0,0.846
"9483",0.16,0,0.016,0.824,0
"9484",0,0,0,0,1
"9485",0.02,0,0.028,0.888,0.064
"9486",0.962,0,0,0.038,0
"9487",0.966,0,0,0,0.034
"9488",0.15,0,0,0.85,0
"9489",0.932,0,0,0,0.068
"9490",0.188,0,0,0.812,0
"9491",0.81,0,0,0.008,0.182
"9492",0.824,0,0,0,0.176
"9493",0.912,0,0,0.088,0
"9494",0.062,0,0.002,0,0.936
"9495",0.418,0,0,0.582,0
"9496",0.014,0,0,0,0.986
"9497",0.246,0,0,0,0.754
"9498",0.244,0,0,0.756,0
"9499",0.98,0,0,0,0.02
"9500",0.878,0,0,0.122,0
"9501",0.036,0,0,0,0.964
"9502",0.05,0,0.016,0.85,0.084
"9503",0.028,0,0.004,0,0.968
"9504",0.978,0,0,0.022,0
"9505",0.994,0,0,0,0.006
"9506",0.02,0,0.008,0.886,0.086
"9507",0.762,0,0,0.236,0.002
"9508",1,0,0,0,0
"9509",0.006,0,0,0.002,0.992
"9510",1,0,0,0,0
"9511",0.056,0,0,0,0.944
"9512",0.996,0,0,0,0.004
"9513",0.758,0,0,0.082,0.16
"9514",0.378,0,0,0.602,0.02
"9515",0.146,0,0,0.85,0.004
"9516",0.228,0,0,0.772,0
"9517",0,0,0.002,0,0.998
"9518",0.01,0,0,0,0.99
"9519",0.158,0,0,0.842,0
"9520",0.026,0,0.004,0,0.97
"9521",0.022,0,0.004,0.45,0.524
"9522",0.966,0,0,0.034,0
"9523",0.258,0,0,0.742,0
"9524",0.354,0,0,0.646,0
"9525",1,0,0,0,0
"9526",0.962,0,0,0.038,0
"9527",0.938,0,0,0,0.062
"9528",0.972,0,0,0,0.028
"9529",0.216,0,0,0.784,0
"9530",0.066,0,0.002,0.592,0.34
"9531",0.996,0,0,0,0.004
"9532",0.984,0,0,0,0.016
"9533",0.93,0,0,0,0.07
"9534",0,0,0,0,1
"9535",0.16,0,0,0.84,0
"9536",1,0,0,0,0
"9537",0.026,0,0.49,0.002,0.482
"9538",0.238,0,0,0.762,0
"9539",0.148,0,0.018,0.834,0
"9540",0.978,0,0,0.022,0
"9541",0.006,0,0.486,0.058,0.45
"9542",0.966,0,0,0.034,0
"9543",0.864,0,0,0.008,0.128
"9544",0.034,0,0,0.014,0.952
"9545",0.016,0,0,0,0.984
"9546",0.972,0,0,0.028,0
"9547",0.894,0,0,0.106,0
"9548",0.976,0,0,0.024,0
"9549",0.996,0,0,0,0.004
"9550",1,0,0,0,0
"9551",0.004,0,0,0,0.996
"9552",0.03,0,0.012,0.664,0.294
"9553",0.208,0,0,0.792,0
"9554",0.83,0,0,0.008,0.162
"9555",0,0,0,0,1
"9556",0.464,0,0,0.536,0
"9557",0.956,0,0,0.044,0
"9558",0,0,0.006,0.002,0.992
"9559",0.156,0,0,0.844,0
"9560",0.27,0,0,0.684,0.046
"9561",1,0,0,0,0
"9562",0.002,0,0.01,0,0.988
"9563",0.088,0,0,0,0.912
"9564",0,0,0,0,1
"9565",0.996,0,0,0,0.004
"9566",0,0,0,0,1
"9567",0.258,0,0,0.742,0
"9568",0.216,0,0,0.784,0
"9569",0.908,0,0,0.092,0
"9570",0.012,0,0.004,0,0.984
"9571",0.952,0,0,0,0.048
"9572",0.994,0,0,0.004,0.002
"9573",0.736,0,0,0.16,0.104
"9574",0.912,0,0,0.088,0
"9575",0.43,0,0,0.57,0
"9576",0,0,0,0,1
"9577",0.648,0,0,0,0.352
"9578",0.998,0,0,0,0.002
"9579",0.1,0,0.028,0.042,0.83
"9580",0.01,0.01,0.042,0,0.938
"9581",0.968,0,0,0.032,0
"9582",0.996,0,0,0,0.004
"9583",0.966,0,0,0,0.034
"9584",0,0,0,0,1
"9585",1,0,0,0,0
"9586",0.996,0,0,0,0.004
"9587",0.998,0,0,0,0.002
"9588",0.096,0,0.004,0,0.9
"9589",1,0,0,0,0
"9590",0.862,0,0,0.138,0
"9591",0,0,0,0,1
"9592",0.998,0,0,0,0.002
"9593",0.862,0,0,0.006,0.132
"9594",0.632,0,0,0.062,0.306
"9595",0,0,0.01,0,0.99
"9596",0.996,0,0,0,0.004
"9597",0.996,0,0,0,0.004
"9598",0.932,0,0,0,0.068
"9599",0.874,0,0,0,0.126
"9600",0.86,0,0,0.136,0.004
"9601",0.996,0,0,0,0.004
"9602",0.024,0,0,0,0.976
"9603",0.062,0,0.004,0,0.934
"9604",0.956,0,0,0.044,0
"9605",0.694,0,0,0.07,0.236
"9606",0.996,0,0,0,0.004
"9607",0.216,0,0,0.784,0
"9608",0,0,0,0,1
"9609",0.932,0,0,0,0.068
"9610",0.838,0,0,0.134,0.028
"9611",0.966,0,0,0.034,0
"9612",0.18,0.02,0.05,0.024,0.726
"9613",0.004,0,0,0,0.996
"9614",1,0,0,0,0
"9615",0.978,0,0,0.022,0
"9616",0.198,0,0,0.802,0
"9617",0.91,0,0.02,0.052,0.018
"9618",0.036,0.088,0,0,0.876
"9619",0.308,0,0,0.692,0
"9620",0.88,0,0.002,0.05,0.068
"9621",0.898,0,0,0.102,0
"9622",0.052,0,0,0.616,0.332
"9623",0.98,0,0,0.02,0
"9624",0.158,0,0,0.842,0
"9625",0.02,0,0.006,0.622,0.352
"9626",0.996,0,0,0,0.004
"9627",0.492,0,0,0.508,0
"9628",1,0,0,0,0
"9629",0.97,0,0,0.03,0
"9630",0.894,0,0,0,0.106
"9631",0.996,0,0,0,0.004
"9632",0.876,0,0,0.124,0
"9633",0.94,0,0,0.06,0
"9634",0.014,0,0,0,0.986
"9635",0.996,0,0,0,0.004
"9636",1,0,0,0,0
"9637",0.254,0,0,0.746,0
"9638",0.114,0,0,0.002,0.884
"9639",0.996,0,0,0,0.004
"9640",0.162,0,0.002,0.832,0.004
"9641",0.024,0,0.018,0.804,0.154
"9642",0.944,0,0,0.032,0.024
"9643",0.932,0,0,0,0.068
"9644",0.964,0,0,0.028,0.008
"9645",0.308,0,0,0.692,0
"9646",0.418,0,0,0.582,0
"9647",0.996,0,0,0,0.004
"9648",0.694,0,0,0.026,0.28
"9649",0.936,0,0,0,0.064
"9650",0.998,0,0,0.002,0
"9651",0.036,0,0.04,0.776,0.148
"9652",0.382,0,0,0.602,0.016
"9653",0.058,0,0.014,0.006,0.922
"9654",0.792,0,0,0,0.208
"9655",0.492,0,0,0.508,0
"9656",0.15,0,0,0.85,0
"9657",0.86,0,0,0.136,0.004
"9658",0.904,0,0,0,0.096
"9659",0.94,0,0,0.004,0.056
"9660",0.964,0,0,0.036,0
"9661",0.77,0,0.004,0.18,0.046
"9662",0.864,0,0,0.064,0.072
"9663",0.024,0,0,0.006,0.97
"9664",0.942,0,0,0,0.058
"9665",0.01,0.002,0.058,0,0.93
"9666",1,0,0,0,0
"9667",0,0,0,0,1
"9668",0.148,0,0,0.85,0.002
"9669",0,0,0,0,1
"9670",0.912,0,0,0.088,0
"9671",0.822,0,0.044,0.09,0.044
"9672",0.528,0,0,0.472,0
"9673",0.7,0,0.004,0.064,0.232
"9674",0.164,0,0,0.836,0
"9675",0.978,0,0,0.022,0
"9676",0.306,0,0,0.694,0
"9677",0.004,0,0.002,0,0.994
"9678",0.958,0,0,0.042,0
"9679",0.86,0,0,0,0.14
"9680",0.996,0,0,0,0.004
"9681",0.208,0,0,0.792,0
"9682",0.694,0,0,0.026,0.28
"9683",0.426,0,0,0.574,0
"9684",0.004,0,0.006,0,0.99
"9685",0.858,0,0.02,0.084,0.038
"9686",0.892,0,0,0.108,0
"9687",0.908,0,0,0.092,0
"9688",0.962,0,0,0.036,0.002
"9689",0,0,0,0,1
"9690",0.042,0,0,0.002,0.956
"9691",1,0,0,0,0
"9692",0.154,0,0,0.816,0.03
"9693",0.976,0,0,0.024,0
"9694",0,0,0,0,1
"9695",0.996,0,0,0,0.004
"9696",0.966,0,0,0,0.034
"9697",0.896,0,0,0,0.104
"9698",0.976,0,0,0.024,0
"9699",0.066,0,0,0.12,0.814
"9700",0.908,0,0,0.092,0
"9701",0.958,0,0,0.042,0
"9702",0.492,0,0,0.508,0
"9703",0.996,0,0,0,0.004
"9704",0.03,0.002,0.376,0.06,0.532
"9705",0.012,0,0.038,0,0.95
"9706",0.876,0,0,0.124,0
"9707",0.004,0,0.002,0,0.994
"9708",0.968,0,0,0,0.032
"9709",0.97,0,0,0.03,0
"9710",0.898,0,0,0.102,0
"9711",0.89,0,0,0.066,0.044
"9712",0.894,0,0,0.106,0
"9713",0.222,0,0,0.778,0
"9714",0.936,0,0,0.062,0.002
"9715",1,0,0,0,0
"9716",0.892,0,0,0.108,0
"9717",0.086,0,0.002,0,0.912
"9718",0.996,0,0,0,0.004
"9719",0.996,0,0,0,0.004
"9720",0.176,0,0,0.824,0
"9721",0.648,0,0,0,0.352
"9722",0.418,0,0,0.582,0
"9723",0.992,0,0,0,0.008
"9724",0.21,0,0,0.786,0.004
"9725",0,0,0,0,1
"9726",0,0.008,0,0,0.992
"9727",0.952,0,0,0,0.048
"9728",0,0,0,0,1
"9729",0.972,0,0,0.028,0
"9730",1,0,0,0,0
"9731",0.216,0,0,0.784,0
"9732",0.022,0,0,0.884,0.094
"9733",0.908,0,0,0.002,0.09
"9734",0.976,0,0,0.024,0
"9735",0,0,0,0,1
"9736",0.084,0,0,0,0.916
"9737",0.128,0,0,0,0.872
"9738",0,0,0,0,1
"9739",0.996,0,0,0,0.004
"9740",0,0,0,0,1
"9741",0.22,0,0,0.772,0.008
"9742",0.372,0,0,0.626,0.002
"9743",0.976,0,0,0.024,0
"9744",1,0,0,0,0
"9745",0.996,0,0,0,0.004
"9746",0.876,0,0,0.124,0
"9747",0.032,0,0.016,0,0.952
"9748",0.216,0,0,0.784,0
"9749",0.996,0,0,0,0.004
"9750",0.892,0,0,0.108,0
"9751",0.794,0,0,0,0.206
"9752",0.896,0.002,0,0,0.102
"9753",0,0,0,0,1
"9754",0.992,0,0,0.004,0.004
"9755",0.244,0,0,0.756,0
"9756",0.996,0,0,0,0.004
"9757",0.242,0,0,0.758,0
"9758",0.966,0,0,0,0.034
"9759",0.878,0,0,0,0.122
"9760",0.258,0,0,0.742,0
"9761",0.216,0,0,0.784,0
"9762",0,0,0,0,1
"9763",0.996,0,0,0,0.004
"9764",0.898,0,0,0,0.102
"9765",0.444,0,0,0.556,0
"9766",0.976,0,0,0.024,0
"9767",0.908,0,0,0.092,0
"9768",0.166,0,0,0.834,0
"9769",0.514,0,0,0.486,0
"9770",0.284,0,0,0.712,0.004
"9771",0.202,0,0,0,0.798
"9772",0.492,0,0,0.508,0
"9773",0.63,0,0,0.03,0.34
"9774",0.088,0,0,0,0.912
"9775",0.426,0,0,0.574,0
"9776",0.966,0,0,0.034,0
"9777",0.026,0,0.454,0.046,0.474
"9778",0.978,0,0,0.022,0
"9779",0.996,0,0,0,0.004
"9780",0.01,0,0.04,0,0.95
"9781",0.996,0,0,0,0.004
"9782",0,0,0,0,1
"9783",0.152,0,0,0.024,0.824
"9784",0.02,0,0.016,0.884,0.08
"9785",0.932,0,0,0,0.068
"9786",0.978,0,0,0.022,0
"9787",0,0,0,0,1
"9788",0,0,0.018,0,0.982
"9789",0,0,0,0,1
"9790",0.14,0,0.032,0.778,0.05
"9791",0.832,0,0.002,0,0.166
"9792",0.742,0,0.004,0.108,0.146
"9793",0.198,0,0,0.802,0
"9794",0.978,0,0,0.022,0
"9795",0.556,0,0.018,0.04,0.386
"9796",0.04,0,0.008,0.824,0.128
"9797",0.99,0,0,0.008,0.002
"9798",0.998,0,0,0,0.002
"9799",0.996,0,0,0,0.004
"9800",0.944,0,0,0.034,0.022
"9801",0.19,0,0,0.762,0.048
"9802",0.988,0,0,0.006,0.006
"9803",0,0,0,0,1
"9804",0.21,0,0,0.79,0
"9805",0.076,0,0.116,0.004,0.804
"9806",0.16,0,0,0.84,0
"9807",0,0,0,0,1
"9808",0.84,0,0.004,0.14,0.016
"9809",0.19,0,0,0.808,0.002
"9810",0,0.002,0,0.002,0.996
"9811",0.02,0,0.006,0.622,0.352
"9812",0.76,0,0,0,0.24
